company,category,file_name,chunk_idx,text
LIC,Insurance Plans,102268- Jeevan Utsav Sales Brochure_WEB PDF.pdf,101,No person shall allow or offer to allow either directly or indirectly as an inducement to any person to take out or renew or continue an insurance in respect of any kind of risk relating to lives or property in India any rebate of the whole or part of the commission payable or any rebate of the premium shown on the policy nor shall any person taking out or renewing or continuing a policy accept any rebate except such rebate as may be allowed in accordance with the published prospectuses or tables of the insurer.
LIC,Insurance Plans,102268- Jeevan Utsav Sales Brochure_WEB PDF.pdf,102,2. Any person making default in complying with the provisions of this section shall be liable for a penalty which may extend to ten lakh rupees. Various Sections of the Insurance Act 1938 applicable to LIC to apply as amended from time to time.
LIC,Insurance Plans,102268- Jeevan Utsav Sales Brochure_WEB PDF.pdf,103,22 LIFE INSURANCE CORPORATION OF INDIA Life Insurance Corporation of India was established on 1st September 1956 under Life Insurance Corporation Act 1956 with the objective of spreading life insurance more widely in particular to the rural areas with a view to reaching all insurable persons in the country and providing them adequate financial cover against insured events.
LIC,Insurance Plans,102268- Jeevan Utsav Sales Brochure_WEB PDF.pdf,104,LIC continues to be the important life insurer even in the liberalized scenario of Indian insurance and is moving fast on a new growth trajectory surpassing its own past records. In its existence of over six decades LIC has grown from strength to strength in various areas of operation.This product brochure gives only salient features of the plan. For further details please refer to the Policy document on our website www.licindia.in or contact our nearest Branch Office.
LIC,Insurance Plans,102268- Jeevan Utsav Sales Brochure_WEB PDF.pdf,105,BEWARE OF SPURIOUS PHONE CALLS AND FICTITIOUS FRAUDULENT OFFERS IRDAI or its officials do not involve in any activities of insurance business like selling insurance policies announcing bonus or investment of premiums refund of amounts. Policyholders or the prospects receiving such phone calls are requested to lodge a police complaint. 23 Registered Office Life Insurance Corporation of India Central Office Yogakshema Jeevan Bima Marg Mumbai 400021. Website www.licindia.in Registration Number 512 24
LIC,Insurance Plans,955-512N350V02NewJeevanAmar.pdf,0,LIC s New Jeevan Amar Page 1 of 10 INFORMATION TO BE PROVIDED IN SALES BROCHURE LIC s New Jeevan Amar UIN 512N350V02 A Non linked Non participating Individual Pure Risk Premium Life Insurance Plan LIC s New Jeevan Amar is a Non Par Non Linked Life Individual Pure Risk Plan which provides financial protection to the insured s family in case of his her unfortunate death during the policy term. This Plan can be purchased Offline through Licensed agents Corporate agents Brokers and Insurance Marketing Firms.
LIC,Insurance Plans,955-512N350V02NewJeevanAmar.pdf,1,Key features of LIC s New Jeevan Amar Flexibility to choose from two benefit options Level Sum Assured and Increasing Sum Assured. Flexibility to o Choose from Single Premium Regular Premium and Limited Premium Payment o Choose the Policy Term Premium Paying Term o Opt for payment of benefit in instalments. Special rates for women. Benefit of attractive High Sum Assured Rebate. Two categories of premium rates namely 1 Non Smoker rates and 2 Smoker rates.
LIC,Insurance Plans,955-512N350V02NewJeevanAmar.pdf,2,The application of Non Smoker rates shall be based on the findings of the Urinary Cotinine test. In all other cases the Smoker rates will be applicable. Option to enhance coverage by opting for Accident Benefit Rider on payment of additional premium for the rider benefit. 1. BENEFITS Benefits payable under an in force policy shall be as under A.
LIC,Insurance Plans,955-512N350V02NewJeevanAmar.pdf,3,Death Benefit Death benefit payable on death of the Life Assured during the policy term after the date of commencement of risk but before the date of maturity provided the policy is inforce and claim is admissible shall be Sum Assured on Death . For Regular premium and Limited premium payment policy Sum Assured on Death is defined as the highest of 7 times of Annualised Premium or 105 of Total Premiums Paid upto the date of death or Absolute amount assured to be paid on death.
LIC,Insurance Plans,955-512N350V02NewJeevanAmar.pdf,4,For Single premium policy Sum Assured on Death is defined as the higher of 125 of Single Premium or Absolute amount assured to be paid on death. Where i. Annualized Premium shall be the premium payable in a year excluding the taxes rider premiums underwriting extra premiums and loadings for modal premiums ii. Total Premiums Paid means total of all the premiums paid under the base product excluding any extra premium and taxes. iii.
LIC,Insurance Plans,955-512N350V02NewJeevanAmar.pdf,5,Single Premium shall be the premium amount payable excluding the taxes rider premiums underwriting extra premiums. LIC s New Jeevan Amar Page 2 of 10 iv. Absolute amount assured to be paid on death shall depend on Death Benefit Option chosen at the time of taking this policy and is as under o Option I Level Sum Assured Absolute amount assured to be paid on death shall be an amount equal to Basic Sum Assured which shall remain the same throughout the policy term.
LIC,Insurance Plans,955-512N350V02NewJeevanAmar.pdf,6,o Option II Increasing Sum Assured Absolute amount assured to be paid on death shall remain equal to Basic Sum Assured till completion of fifth policy year. Thereafter it increases by 10 of Basic Sum Assured each year from the sixth policy year till fifteenth policy year till it becomes twice the Basic Sum Assured. This increase will continue under an inforce policy till the end of policy term or till the Date of Death or till the fifteenth policy year whichever is earlier.
LIC,Insurance Plans,955-512N350V02NewJeevanAmar.pdf,7,From sixteenth policy year and onwards the Absolute amount assured to be paid on death remains constant i.e. twice the Basic Sum Assured till the policy term ends. For example Absolute amount assured to be paid on death under a policy with Basic Sum Assured of Rs. X will be Rs. X till the end of fifth policy year Rs. 1.1X during the sixth policy year 1.2X during seventh policy year increasing so on by 10 of Basic Sum Assured each year till it becomes 2X in fifteenth policy year.
LIC,Insurance Plans,955-512N350V02NewJeevanAmar.pdf,8,From sixteenth policy year and onwards the Absolute amount assured to be paid on death will be 2X. The Death Benefit Option once chosen cannot be changed later. B. Maturity Benefit On survival of the life assured to the end of the policy term no maturity benefit is payable. 2. ELIGIBILITY CONDITIONS AND OTHER RESTRICTIONS a Minimum Age at entry 18 years Last Birthday b Maximum Age at entry 65 years Last Birthday c Maximum age at Maturity 80 years Last Birthday d Minimum Basic Sum Assured Rs. 25 00 000 .
LIC,Insurance Plans,955-512N350V02NewJeevanAmar.pdf,9,e Maximum Basic Sum Assured No Limit As per underwriting decision The maximum Basic Sum Assured allowed to each individual will be subject to underwriting decision as per the Board Approved Underwriting Policy. The Basic Sum Assured shall be in multiples of Rs. 1 00 000 if Basic Sum Assured for the policy is Rs. 25 00 000 to Rs. 40 00 000 Rs. 10 00 000 if Basic Sum Assured for the policy is above Rs. 40 00 000 .
LIC,Insurance Plans,955-512N350V02NewJeevanAmar.pdf,10,f Policy Term Minimum Policy Term 10 years Maximum Policy Term i Under Level Sum Assured death benefit option 40 years. The maximum Policy Term shall be subject to maximum Age at Maturity. LIC s New Jeevan Amar Page 3 of 10 ii Under Increasing Sum Assured death benefit option The maximum Policy Term shall depend on the Age and Basic Sum Assured band and is as under. Under Regular Limited Premium Age Band Rs. 25 Lakh to less than Rs. 50 Lakh Age Band Rs. 50 Lakh to less than Rs. 1 Crore Age Band Rs. 1 Crore.
LIC,Insurance Plans,955-512N350V02NewJeevanAmar.pdf,11,to less than Rs. 2 Crore Age Band Rs. 2 Crore and above 18 65 40 years subject to maximum Age at Maturity 18 27 40 18 65 40 years subject to maximum Age at Maturity 18 65 40 years subject to maximum Age at Maturity 28 36 35 37 45 33 46 65 40 years subject to maximum Age at Maturity Under Single Premium Age Band Rs. 25 Lakh to less than Rs. 50 Lakh Age Band Rs. 50 Lakh to less than Rs. 1 Crore Age Band Rs. 1 Crore. to less than Rs. 2 Crore Age Band Rs.
LIC,Insurance Plans,955-512N350V02NewJeevanAmar.pdf,12,2 Crore and above 18 29 40 18 24 40 18 28 40 18 65 40 years subject to maximum Age at Maturity 30 41 38 25 27 35 29 30 38 42 65 40 years subject to maximum Age at Maturity 28 46 31 31 65 40 years subject to maximum Age at Maturity 47 65 40 years subject to maximum Age at Maturity g Premium Paying Term Regular Premium Same as policy term Limited Premium Policy Term minus 5 years for Policy Term 10 to 40 years Policy Term minus 10 years for Policy Term 15 to 40 years Single Premium NA 3. OPTIONS AVAILABLE I.
LIC,Insurance Plans,955-512N350V02NewJeevanAmar.pdf,13,Optional Riders The policyholder has an option of availing LIC s Accident Benefit Rider UIN 512B203V03 under Regular Premium and Limited Premium payment mode by payment of additional premium during the Premium Paying Term provided the outstanding premium paying term is atleast five years. The benefit cover under this Rider shall be available during the Premium Paying Term only or up to the policy anniversary on which age nearest birthday of the Life Assured is 70 years whichever is earlier.
LIC,Insurance Plans,955-512N350V02NewJeevanAmar.pdf,14,If this rider is opted for in case of accidental death the Accident Benefit Rider Sum Assured will be payable as lumpsum along with the death benefit under the base plan. The premium under this Rider shall not exceed 30 of the premium under the Base plan. LIC s New Jeevan Amar Page 4 of 10 The Accidental Benefit Sum Assured shall not exceed three times of the Basic Sum Assured under the Base policy. For more details on this rider refer to the Rider brochure or contact LIC s nearest Branch Office. II.
LIC,Insurance Plans,955-512N350V02NewJeevanAmar.pdf,15,Option to take Death Benefit in instalments This is an option to receive Death Benefits in instalments over the chosen period of 5 or 10 or 15 years instead of lump sum amount under an inforce policy. This option can be exercised by Life Assured during his her lifetime for full or part of Death benefits payable under the policy. The amount opted for by the Life Assured i.e. Net Claim Amount can be either in absolute value or as a percentage of the total claim proceeds payable.
LIC,Insurance Plans,955-512N350V02NewJeevanAmar.pdf,16,The instalments shall be paid in advance at yearly or half yearly or quarterly or monthly intervals as opted for subject to minimum instalment amount for different modes of payments being as under Mode of Installment payment Minimum installment amount Monthly Rs. 5000 Quarterly Rs. 15000 Half Yearly Rs. 25000 Yearly Rs.
LIC,Insurance Plans,955-512N350V02NewJeevanAmar.pdf,17,50000 If the Net Claim Amount is less than the required amount to provide the minimum instalment amount as per the option exercised by the Life assured the claim proceed shall be paid in lump sum only.
